53,70
51,93
49,116
50,139
57,160
70,178
86,194
104,210
125,217
146,214
167,201
185,185
201,167
209,146
213,123
216,99
217,76
72,52
82,44
95,44
107,48
118,56
149,57
163,51
178,48
193,51
203,61
134,69
133,84
132,98
131,114
115,120
122,124
131,128
140,125
148,122
85,69
94,65
104,66
113,71
103,71
94,70
155,73
166,68
175,69
185,73
175,74
165,73
90,145
105,141
120,140
131,142
142,140
158,143
173,149
159,171
142,178
131,178
118,176
103,166
94,146
119,146
131,148
142,147
167,150
142,166
131,166
119,164
