38,70
41,96
45,121
50,145
61,167
80,184
102,197
125,209
148,211
169,205
187,190
205,173
218,153
225,131
227,108
229,85
230,61
56,51
71,42
89,41
106,46
122,55
162,51
176,41
192,34
209,33
222,43
143,70
144,89
145,108
147,127
125,131
135,134
146,137
157,133
166,128
77,73
88,66
101,67
113,76
100,78
87,77
168,72
179,61
191,59
203,65
193,70
180,72
99,146
118,147
135,146
146,147
156,144
171,142
187,139
173,159
159,169
148,171
136,171
118,165
105,148
135,151
147,152
157,149
181,142
158,159
147,161
135,161
