13,60
6,93
1,127
1,163
5,197
21,227
42,253
66,274
92,284
117,283
141,268
163,251
185,232
202,211
216,190
224,166
229,142
65,55
88,51
110,54
130,65
146,80
179,92
195,91
210,93
223,99
229,113
157,110
154,129
151,147
147,166
109,166
122,173
135,181
148,182
160,182
85,85
100,84
113,90
123,102
109,99
95,93
173,122
187,117
199,121
207,130
197,131
185,127
59,182
86,184
113,189
125,195
140,197
154,204
163,212
144,233
126,239
111,237
97,231
74,215
63,186
109,198
122,203
136,206
156,213
131,225
117,223
103,218
