35,89
37,118
41,146
48,175
58,202
74,226
96,245
120,260
146,265
171,258
191,241
208,222
223,200
233,174
237,145
239,118
238,89
52,66
65,57
81,55
98,57
113,64
161,63
176,54
192,52
209,52
224,57
138,85
138,106
139,127
139,148
118,156
128,160
140,164
151,160
161,155
71,85
84,79
99,80
111,91
98,93
83,92
166,89
180,77
194,76
207,82
196,89
181,90
91,176
108,173
127,174
141,176
155,173
174,172
191,175
177,198
158,210
143,213
128,211
108,200
97,178
128,180
142,182
156,179
185,177
157,199
142,202
127,200
